rev_util,age,debt_ratio,monthly_inc,open_credit,late,inc_per_dep,relationship_status,dlq_2yrs
0.078933183,74.0,0.524047355,5405.0,18.0,none,5405.0,single,0
0.147368662,78.0,0.068977008,3000.0,11.0,none,3000.0,single,0
0.9999999,36.0,0.039284325,2570.0,0.0,severe,2570.0,single,0
0.716566866,23.0,0.02828619,600.0,2.0,none,600.0,single,0
0.878033077,46.0,0.743815656,2950.0,8.0,none,2950.0,single,0
0.18805413,25.0,0.197520992,2500.0,5.0,none,2500.0,single,0
0.00663576,74.0,0.00137836,1450.0,2.0,none,1450.0,single,0
0.9999999,25.0,0.427350427,350.0,1.0,none,350.0,single,0
0.837263383,46.0,0.433094484,6000.0,8.0,medium,6000.0,single,0
0.9999999,31.0,0.147570486,5000.0,2.0,none,5000.0,single,0
0.518296341,30.0,0.576944291,3625.0,8.0,none,3625.0,unknown,0
0.0,30.0,0.015357543,6250.0,2.0,none,6250.0,single,0
0.143854207,50.0,0.139120095,5886.0,8.0,low,5886.0,single,0
0.758008066,63.0,0.353403785,4068.0,6.0,none,1017.0,2_kids,0
0.099562591,23.0,0.004998078,2600.0,3.0,none,2600.0,unknown,0
0.032945929,54.0,0.008283348,3500.0,9.0,none,3500.0,single,0
0.028589227,71.0,0.002063328,12600.0,5.0,none,12600.0,single,0
0.208081426,50.0,0.500293945,1700.0,7.0,none,1700.0,single,0
0.9999999,32.0,0.298995622,3882.0,6.0,low,970.5,2_kids,0
0.83830539,39.0,0.433721052,9542.0,4.0,none,3180.6666666666665,family,0
0.569239736,59.0,1.10621178,9320.0,15.0,none,4660.0,couple,0
0.049535921,29.0,0.317400812,3200.0,6.0,low,3200.0,single,0
0.767219475,61.0,0.498215235,13166.0,16.0,none,13166.0,single,0
0.019202591,71.0,0.003384095,6500.0,2.0,none,6500.0,single,0
0.874867561,41.0,5.121252498,1500.0,5.0,none,1500.0,single,0
0.0,56.0,0.246102359,12250.0,13.0,none,4083.3333333333335,family,0
0.951116543,46.0,0.488734353,3594.0,12.0,low,3594.0,single,0
0.806306681,32.0,0.131635325,4200.0,4.0,none,4200.0,single,0
0.9999999,34.0,0.158460385,4000.0,3.0,low,4000.0,single,0
0.0,43.0,0.418045471,8400.0,15.0,none,4200.0,couple,0
0.110696941,74.0,0.313345091,1700.0,6.0,none,1700.0,unknown,0
0.9999999,53.0,608.0,1.0,13.0,low,1.0,single,0
0.570611308,58.0,1.265262597,3750.0,11.0,none,1875.0,couple,0
0.079992382,80.0,0.005318017,4700.0,4.0,none,4700.0,single,0
0.021865938,76.0,0.00523416,3629.0,2.0,none,3629.0,single,0
0.075624555,38.0,0.296347665,4325.0,11.0,low,1441.6666666666667,family,0
0.217849739,68.0,0.547308879,5833.0,17.0,none,2916.5,couple,0
0.475276236,29.0,0.541051835,5285.0,4.0,none,1321.25,2_kids,0
0.007936613,49.0,0.124928629,8756.0,9.0,none,2918.6666666666665,family,0
0.025148628,52.0,0.424866363,5050.0,9.0,none,1683.3333333333333,family,0
0.731925765,65.0,0.416097191,3950.0,10.0,none,3950.0,single,0
0.041869238,52.0,0.193679177,9618.0,9.0,none,3206.0,family,0
0.891862001,57.0,0.49856,12499.0,12.0,none,4166.333333333333,family,0
0.615304033,57.0,0.424473987,9552.0,8.0,none,2388.0,2_kids,0
0.070136824,56.0,0.661785413,3550.0,11.0,none,1775.0,couple,0
0.000435477,62.0,0.0,4700.0,6.0,none,4700.0,single,0
0.015181542,59.0,0.311537692,5000.0,11.0,none,5000.0,single,0
0.20870647,59.0,0.378455592,11900.0,13.0,medium,11900.0,single,0
0.127893054,58.0,0.413683907,10420.0,14.0,none,10420.0,unknown,0
0.0,48.0,0.560394784,11043.0,7.0,low,2760.75,2_kids,0
0.911688217,41.0,0.810780875,5416.0,6.0,none,5416.0,unknown,0
0.009612697,87.0,0.24095181,5000.0,5.0,none,5000.0,single,0
0.116165055,44.0,0.160236293,10833.0,8.0,none,10833.0,single,0
0.0,57.0,0.036239275,16666.0,8.0,none,16666.0,single,0
0.032913482,64.0,0.25247896,12000.0,12.0,low,12000.0,single,0
0.007078857,39.0,0.252213653,3500.0,8.0,medium,1166.6666666666667,family,0
0.06878109,65.0,0.041591682,5000.0,6.0,medium,5000.0,single,0
0.054309904,71.0,0.28340466,6308.0,5.0,none,6308.0,single,0
0.0,58.0,0.002111932,5681.0,5.0,none,5681.0,single,0
0.0,53.0,0.0,6400.0,6.0,severe,1280.0,extended_family,0
0.009050963,72.0,0.001801261,9992.0,6.0,none,9992.0,unknown,0
0.071046484,62.0,0.188596491,12083.0,8.0,none,6041.5,couple,0
0.478347295,64.0,0.547095998,3322.0,5.0,none,3322.0,single,0
0.0,72.0,0.158581116,5750.0,12.0,none,5750.0,single,0
0.0,53.0,0.66836987,12133.0,18.0,low,4044.3333333333335,family,0
0.134015061,62.0,0.072697522,12833.0,8.0,none,12833.0,single,0
0.062297923,54.0,0.165498913,12416.0,3.0,none,4138.666666666667,family,0
0.0,67.0,0.0,5000.0,8.0,none,5000.0,single,0
0.760518622,66.0,0.63196252,3841.0,8.0,none,3841.0,single,0
0.098231102,50.0,0.059169977,7300.0,6.0,none,7300.0,single,0
0.475352733,45.0,0.251693308,7381.0,12.0,none,7381.0,single,0
0.004868908,74.0,0.17946388,2200.0,24.0,none,2200.0,single,0
0.121462849,64.0,0.657158091,3750.0,15.0,none,1875.0,couple,0
0.005464267,67.0,0.141387822,7291.0,8.0,none,3645.5,couple,0
0.906510633,41.0,0.327093832,4166.0,7.0,none,4166.0,single,0
0.0,45.0,0.233348716,6500.0,3.0,none,2166.6666666666665,family,0
0.05189827,54.0,0.19561152,8020.0,6.0,none,8020.0,single,0
0.123325859,63.0,0.52131726,3400.0,8.0,none,3400.0,single,0
0.622219501,52.0,0.443001022,6850.0,7.0,none,6850.0,single,0
0.034511638,48.0,0.221399426,6616.0,9.0,none,1102.6666666666667,extended_family,0
0.057547123,40.0,0.246459481,5083.0,7.0,none,5083.0,single,0
0.776489404,35.0,0.32503888,4500.0,4.0,low,2250.0,couple,0
0.69108542,36.0,0.319908598,3500.0,5.0,none,3500.0,single,0
1.025206432,31.0,0.134818623,3500.0,2.0,medium,700.0,extended_family,0
0.202115471,69.0,0.270768547,4501.0,17.0,none,4501.0,unknown,0
0.070761513,64.0,0.263673633,10000.0,13.0,none,10000.0,single,0
0.677013423,44.0,0.477268254,15242.0,19.0,low,7621.0,couple,0
0.947233159,44.0,0.553398058,10402.0,14.0,none,3467.3333333333335,family,0
0.0,73.0,1161.0,0.0,11.0,none,0.0,single,0
0.057420303,62.0,0.006761261,10500.0,8.0,none,10500.0,single,0
0.327198957,30.0,0.204819277,5394.0,3.0,none,1798.0,family,0
0.141917705,44.0,0.112071535,3354.0,6.0,none,1677.0,couple,0
0.146666445,55.0,2.259137769,2133.0,17.0,low,2133.0,single,0
0.040070756,44.0,0.502046131,5375.0,5.0,none,1791.6666666666667,family,0
0.024365339,53.0,0.378909493,10838.0,14.0,none,3612.6666666666665,family,0
0.147879095,80.0,0.118421053,5699.0,13.0,medium,5699.0,single,0
0.021236566,67.0,0.208191126,2050.0,11.0,low,2050.0,single,0
0.00386021,59.0,0.00279888,2500.0,12.0,none,2500.0,single,0
0.887155258,64.0,0.628612979,5500.0,12.0,low,1375.0,2_kids,0
0.578997019,55.0,0.428540819,4666.0,7.0,none,4666.0,single,0
0.944657955,45.0,0.481265612,1200.0,7.0,severe,1200.0,single,0
0.440159954,37.0,0.438676266,7916.0,20.0,low,3958.0,couple,0
0.498233451,31.0,0.471023884,5400.0,9.0,none,5400.0,single,0
0.613077385,26.0,0.113904877,3300.0,4.0,none,1650.0,couple,0
0.816224492,65.0,6.00998004,500.0,9.0,none,500.0,unknown,0
0.849592915,56.0,0.298569451,6500.0,7.0,severe,6500.0,single,0
0.145258284,63.0,0.191011236,4983.0,9.0,none,4983.0,single,0
0.159696747,69.0,0.02739726,10438.0,9.0,none,10438.0,unknown,0
0.095814597,78.0,0.315246544,4846.0,23.0,none,4846.0,single,0
0.048360684,76.0,0.015134736,2708.0,3.0,none,2708.0,single,0
0.024365943,69.0,0.56323452,5700.0,13.0,none,5700.0,single,0
0.260772115,35.0,0.360303308,12000.0,12.0,none,2000.0,extended_family,0
0.860376664,49.0,0.288785202,6000.0,9.0,medium,2000.0,family,0
0.116959836,36.0,0.291953093,4945.0,11.0,none,4945.0,single,0
0.211608827,73.0,0.249903883,2600.0,5.0,none,2600.0,single,0
0.0,45.0,0.189354276,4583.0,6.0,none,4583.0,single,0
0.127244472,68.0,1.30620985,1400.0,11.0,none,1400.0,single,0
0.018946601,46.0,0.922447389,2565.0,10.0,none,1282.5,couple,0
0.075568999,55.0,0.180576254,16103.0,18.0,none,16103.0,single,0
0.281343731,34.0,1.68165596,1400.0,5.0,none,350.0,2_kids,0
0.369315342,23.0,0.027465668,800.0,4.0,none,800.0,single,0
0.0378483,45.0,0.140041256,4362.0,7.0,none,4362.0,single,0
0.682877735,55.0,0.090654481,13567.0,6.0,none,13567.0,single,0
0.490031135,57.0,0.392419493,14035.0,18.0,none,14035.0,single,0
0.623976173,27.0,0.165219679,3800.0,4.0,low,1900.0,couple,0
0.199302029,77.0,0.189004998,2200.0,14.0,none,2200.0,single,0
0.981638033,38.0,0.532429379,4424.0,9.0,none,884.8,extended_family,0
0.125093745,40.0,0.437443199,3300.0,7.0,none,1100.0,family,0
0.02102914,43.0,0.170775171,3366.0,3.0,none,1122.0,family,0
0.15579221,34.0,0.268481486,7750.0,8.0,none,7750.0,single,0
0.038768825,49.0,0.018041237,3879.0,11.0,none,3879.0,single,0
0.713096126,43.0,0.666084748,6300.0,10.0,none,2100.0,family,0
0.417434642,46.0,0.48515613,6500.0,14.0,low,3250.0,couple,0
0.438446075,51.0,0.350832458,20000.0,11.0,none,10000.0,couple,0
0.76019074,29.0,0.158368326,5000.0,4.0,low,2500.0,couple,0
0.088312691,42.0,0.53337633,6201.0,11.0,none,3100.5,couple,0
0.0,67.0,0.247801759,1250.0,12.0,none,1250.0,single,0
0.887721435,60.0,1.313895216,4389.0,12.0,low,2194.5,couple,0
0.172110385,52.0,0.373227123,5146.0,10.0,none,2573.0,couple,0
0.0,33.0,0.308527974,1840.0,8.0,none,920.0,couple,0
0.912834866,39.0,0.73043778,2900.0,4.0,none,2900.0,single,0
0.488401757,59.0,0.32528578,10934.0,10.0,none,5467.0,couple,0
0.098374466,34.0,0.536432946,8000.0,12.0,none,2000.0,2_kids,0
0.540432446,44.0,2.326673327,1000.0,6.0,none,1000.0,single,0
0.0,39.0,0.551703163,6575.0,6.0,none,6575.0,single,0
0.166987155,67.0,0.124175165,5000.0,5.0,none,5000.0,single,0
0.016908148,32.0,0.11453561,2400.0,8.0,none,2400.0,unknown,0
0.021586616,52.0,0.101870851,8284.0,3.0,none,8284.0,single,0
0.115128549,58.0,0.274722886,4600.0,9.0,none,4600.0,single,0
0.000349063,50.0,0.340890615,11070.0,7.0,low,11070.0,single,0
0.002475199,52.0,0.466176122,4212.0,17.0,none,2106.0,couple,0
0.013872758,59.0,0.562494319,11000.0,17.0,none,5500.0,couple,0
0.61346923,50.0,0.55503413,2343.0,5.0,none,585.75,2_kids,0
0.983206717,29.0,0.437281359,2000.0,5.0,none,2000.0,single,0
0.784627424,23.0,0.455684455,2154.0,5.0,low,2154.0,unknown,0
0.002903132,30.0,1.911668484,916.0,7.0,none,916.0,single,0
0.00614878,49.0,0.098918999,6752.0,9.0,none,6752.0,single,0
0.610408703,41.0,0.064417178,2933.0,7.0,low,977.6666666666666,family,0
0.081597097,70.0,0.025790439,9266.0,12.0,none,9266.0,single,0
0.919670014,58.0,0.455904335,6689.0,10.0,low,6689.0,single,0
0.062633926,69.0,0.285810583,8900.0,11.0,none,8900.0,single,0
0.583897392,70.0,0.927768058,4000.0,8.0,none,4000.0,single,0
0.016768586,50.0,0.367346939,7839.0,10.0,none,3919.5,couple,0
0.142660473,42.0,0.523916293,2675.0,18.0,none,2675.0,single,0
0.0,51.0,0.281593775,7453.0,7.0,none,3726.5,couple,0
0.645229198,46.0,0.412210271,6600.0,6.0,none,1650.0,2_kids,0
0.004557746,34.0,0.077323024,7500.0,18.0,medium,7500.0,single,0
0.534215613,57.0,0.692373608,4667.0,10.0,none,2333.5,couple,0
0.9999999,32.0,0.812204555,2326.0,3.0,severe,1163.0,couple,0
0.100786181,46.0,0.04350114,5700.0,16.0,none,5700.0,single,0
0.100789798,76.0,0.034280817,7000.0,2.0,none,7000.0,single,0
0.783804506,52.0,0.805872412,4733.0,14.0,none,1183.25,2_kids,0
0.000913004,30.0,0.169932027,2500.0,7.0,low,2500.0,single,0
0.604085962,55.0,0.920215957,5000.0,21.0,none,1666.6666666666667,family,0
0.89543268,50.0,0.675627742,10712.0,23.0,none,2678.0,2_kids,0
0.9999999,69.0,0.372444444,2249.0,3.0,none,2249.0,single,0
0.9999999,22.0,0.0,200.0,1.0,none,200.0,single,0
0.00799968,38.0,0.188376004,5350.0,8.0,none,5350.0,single,0
8.851851852,34.0,0.168537586,12916.0,7.0,none,12916.0,single,0
0.94522566,52.0,0.450169701,6481.0,8.0,low,6481.0,single,0
0.920431827,55.0,0.166117565,5766.0,7.0,none,5766.0,single,0
0.096574449,35.0,0.478163494,6250.0,16.0,none,2083.3333333333335,family,0
0.376335159,58.0,0.440322143,11050.0,25.0,none,11050.0,single,0
0.900395103,51.0,0.415516897,5000.0,5.0,none,5000.0,single,0
0.234742206,34.0,0.348207754,4100.0,16.0,none,4100.0,single,0
0.005627802,79.0,0.232602845,2600.0,15.0,none,2600.0,unknown,0
0.321438591,64.0,0.565317255,13931.0,20.0,low,6965.5,couple,0
0.066833664,57.0,0.830774152,3125.0,29.0,none,1562.5,couple,0
0.25243618,50.0,0.406036154,25280.0,24.0,none,25280.0,single,0
0.170294209,70.0,0.252117448,7083.0,14.0,none,7083.0,single,0
0.9999999,50.0,0.126116926,7833.0,4.0,severe,7833.0,single,0
0.97551339,50.0,0.520638361,10150.0,10.0,none,5075.0,couple,0
0.570790073,51.0,0.448246069,11573.0,17.0,none,3857.6666666666665,family,0
1.01996008,30.0,0.428083862,2050.0,5.0,none,1025.0,couple,0
0.488818646,43.0,0.61285162,7500.0,18.0,none,7500.0,single,0
0.60013333,39.0,0.50430436,3600.0,10.0,none,1800.0,couple,0
0.064710501,67.0,0.330113918,8075.0,16.0,none,8075.0,single,0
0.004738946,50.0,0.23345313,26711.0,18.0,none,13355.5,couple,0
0.035751958,63.0,0.279465067,8000.0,10.0,none,8000.0,single,0
0.010634358,29.0,0.021326225,3000.0,7.0,none,3000.0,single,0
0.822301351,44.0,0.852977926,2400.0,5.0,none,2400.0,single,0
0.928188347,49.0,0.320188836,3600.0,5.0,none,3600.0,single,0
0.008919705,56.0,0.225702185,8971.0,9.0,none,2242.75,2_kids,0
0.044462317,41.0,0.391288522,8241.0,13.0,none,4120.5,couple,0
0.308691309,62.0,0.181409295,2000.0,5.0,none,2000.0,single,0
0.077167392,24.0,0.145228216,1686.0,8.0,none,1686.0,single,0
0.169902507,44.0,0.266531027,11795.0,18.0,none,3931.6666666666665,family,0
0.057307116,56.0,0.029094181,3333.0,11.0,none,3333.0,unknown,0
0.120147523,65.0,1996.5,1.0,15.0,none,1.0,single,0
0.015953601,62.0,0.261338476,14000.0,9.0,none,4666.666666666667,family,0
0.011772162,63.0,0.164052365,8478.0,13.0,none,4239.0,couple,0
0.127857413,51.0,0.05399568,4166.0,8.0,none,4166.0,single,0
0.051746568,73.0,0.199802339,6070.0,5.0,none,2023.3333333333333,family,0
1.020298985,44.0,0.334222104,7500.0,5.0,low,1875.0,2_kids,0
0.9999999,47.0,0.418290855,2000.0,2.0,none,666.6666666666666,family,0
1.462686567,64.0,0.001738752,4600.0,1.0,medium,2300.0,couple,0
0.242648693,27.0,0.124468883,4000.0,8.0,none,4000.0,single,0
0.9999999,64.0,3.323779193,941.0,12.0,low,188.2,extended_family,0
0.9999999,26.0,0.037277147,1850.0,3.0,severe,1850.0,single,0
0.0,48.0,0.286229195,9432.0,5.0,none,3144.0,family,0
0.08329361,61.0,0.26879158,10070.0,14.0,none,5035.0,couple,0
0.019485247,41.0,0.073964201,30000.0,9.0,low,7500.0,2_kids,0
0.602342598,53.0,0.579631481,7000.0,14.0,none,2333.3333333333335,family,0
0.094201289,27.0,0.232115677,1313.0,7.0,none,1313.0,single,0
0.180352456,65.0,0.439140215,4000.0,6.0,low,1333.3333333333333,family,0
0.033268555,46.0,0.437767634,21250.0,15.0,none,21250.0,single,0
0.834809653,52.0,0.3174059,14000.0,13.0,none,4666.666666666667,family,0
0.231828321,60.0,0.006206469,14500.0,5.0,none,7250.0,couple,0
0.34650918,44.0,0.353479624,7974.0,9.0,none,7974.0,single,0
0.510594515,36.0,273.0909091,10.0,12.0,none,10.0,unknown,0
0.296754742,49.0,0.449507213,7000.0,14.0,none,1750.0,2_kids,0
0.640617901,23.0,0.039966694,1200.0,8.0,none,1200.0,single,0
0.041197254,28.0,0.615353858,2500.0,14.0,none,1250.0,couple,0
0.0,43.0,0.0,5500.0,3.0,none,5500.0,single,0
0.03984696,68.0,0.008306414,6500.0,6.0,none,6500.0,single,0
0.234924235,32.0,0.182424594,3447.0,5.0,none,3447.0,single,0
0.129277894,57.0,0.267659412,5237.0,6.0,none,1309.25,2_kids,0
0.095962125,70.0,0.635910224,400.0,12.0,none,400.0,single,0
0.006016295,67.0,0.133818182,5499.0,6.0,none,2749.5,couple,0
0.155760471,27.0,0.072219659,4333.0,4.0,none,4333.0,single,0
0.051413654,37.0,0.302892428,3076.0,6.0,none,3076.0,single,0
0.340355321,67.0,0.292682927,2500.0,4.0,none,2500.0,single,0
0.9999999,27.0,0.338028169,567.0,1.0,severe,567.0,single,0
0.891452875,30.0,0.419616077,3333.0,8.0,none,3333.0,single,0
0.020595571,44.0,0.036546185,9959.0,7.0,none,4979.5,couple,0
0.9999999,43.0,0.410569907,5070.0,4.0,none,5070.0,single,0
0.23029604,25.0,0.007248188,4000.0,2.0,low,4000.0,single,0
0.307101422,79.0,0.591684975,5916.0,16.0,none,2958.0,couple,0
0.197679343,44.0,0.373932012,5500.0,7.0,none,2750.0,couple,0
0.939283608,41.0,0.36755715,15047.0,8.0,none,3761.75,2_kids,0
0.196434693,37.0,0.440888178,4998.0,8.0,low,1666.0,family,0
0.645439163,73.0,0.339704605,1150.0,4.0,none,1150.0,unknown,0
0.020634856,49.0,0.002499861,18000.0,7.0,none,6000.0,family,0
0.472065237,48.0,0.079131553,7000.0,5.0,none,3500.0,couple,0
0.025173804,40.0,37.5,1.0,13.0,none,0.25,2_kids,0
0.226611689,33.0,0.303486998,6767.0,7.0,none,2255.6666666666665,family,0
0.126645559,32.0,0.1317485,4500.0,6.0,none,4500.0,single,0
0.004159834,78.0,675.0,0.0,9.0,none,0.0,single,0
0.157943445,59.0,0.480923222,4245.0,17.0,low,2122.5,couple,0
0.365184044,62.0,0.515598752,8333.0,21.0,none,8333.0,single,0
0.856541755,48.0,0.377398721,4220.0,8.0,low,4220.0,single,0
0.863641256,50.0,0.728263104,4864.0,11.0,none,1621.3333333333333,family,0
0.138535133,48.0,0.239083853,21000.0,13.0,none,4200.0,extended_family,0
0.023619149,47.0,0.680829793,4000.0,5.0,none,4000.0,unknown,0
0.942611478,44.0,0.294194249,9214.0,5.0,severe,4607.0,couple,0
0.096433385,45.0,0.340087623,1825.0,4.0,none,456.25,2_kids,0
0.22446259,54.0,0.448637841,4000.0,4.0,none,4000.0,single,0
0.001349933,67.0,0.242217678,4400.0,3.0,none,2200.0,couple,0
0.339901366,35.0,1119.5,1.0,9.0,none,0.25,2_kids,0
0.12652392,52.0,0.190521934,6245.0,7.0,none,1561.25,2_kids,0
0.610978023,79.0,0.440889778,4000.0,6.0,none,4000.0,single,0
0.038425214,76.0,0.015807204,3858.0,5.0,none,1929.0,couple,0
0.169349509,37.0,0.344469191,6734.0,11.0,none,2244.6666666666665,family,0
0.039310149,72.0,0.003999467,7500.0,7.0,none,7500.0,single,0
0.25889775,33.0,0.537441339,4900.0,3.0,none,2450.0,couple,0
0.0,22.0,0.0,75.0,1.0,none,75.0,single,0
0.395737633,49.0,0.793041392,5000.0,5.0,none,5000.0,single,0
0.058950907,40.0,120.0,0.0,4.0,none,0.0,family,0
0.18083131,57.0,0.222768316,8748.0,8.0,none,2916.0,family,0
0.265102557,56.0,0.346930614,5000.0,10.0,none,2500.0,couple,0
0.158730159,33.0,0.007883817,4819.0,3.0,none,2409.5,couple,0
0.221599432,59.0,0.19079046,6666.0,8.0,none,6666.0,single,0
0.710728927,33.0,0.358390555,8300.0,10.0,medium,2766.6666666666665,family,0
0.042866498,59.0,0.069540102,4500.0,9.0,low,4500.0,single,0
0.049901628,60.0,0.271045521,4810.0,8.0,none,2405.0,couple,0
0.891726818,31.0,0.325761018,2200.0,11.0,none,2200.0,single,0
0.117553096,82.0,0.124350595,5966.0,10.0,none,5966.0,single,0
0.019498101,58.0,0.577829278,7766.0,15.0,none,2588.6666666666665,family,0
0.0,52.0,0.142197049,6708.0,6.0,none,3354.0,couple,0
0.290873058,78.0,0.132376867,6760.0,16.0,none,3380.0,couple,0
0.776128829,29.0,0.249583472,3000.0,4.0,none,3000.0,single,0
0.9999999,45.0,0.068304873,2400.0,0.0,medium,2400.0,single,0
0.179820504,60.0,0.107446277,2000.0,3.0,none,2000.0,single,0
0.104620566,34.0,0.165922144,4700.0,8.0,low,4700.0,single,0
0.178620491,64.0,0.041489628,4000.0,10.0,none,1333.3333333333333,family,0
0.08952507,64.0,1.05439756,5900.0,7.0,none,5900.0,single,0
0.105368063,61.0,0.218321204,18000.0,11.0,none,6000.0,family,0
0.410789169,48.0,0.41025641,4094.0,15.0,none,4094.0,single,0
0.091902678,43.0,0.325928328,12333.0,13.0,low,12333.0,single,0
0.9999999,31.0,0.248629474,3100.0,2.0,severe,775.0,2_kids,0
0.181771987,63.0,0.345126221,5426.0,11.0,none,2713.0,couple,0
0.035964036,23.0,0.001218027,820.0,3.0,none,820.0,single,0
2.197674419,39.0,0.866832526,7636.0,14.0,low,1909.0,2_kids,0
0.475368115,52.0,0.478720366,3500.0,9.0,low,3500.0,single,0
0.981023446,32.0,0.306117591,4200.0,8.0,none,2100.0,couple,0
0.035276258,65.0,0.024198087,1776.0,3.0,none,1776.0,single,0
0.344936623,43.0,0.341842136,8500.0,11.0,low,1416.6666666666667,extended_family,0
0.9999999,48.0,1.28468324,2493.0,11.0,none,2493.0,single,0
0.142346945,34.0,0.610215975,8750.0,14.0,none,8750.0,single,0
0.0,77.0,0.0,7077.0,8.0,none,7077.0,single,0
0.9999999,24.0,0.0,820.0,1.0,none,820.0,unknown,0
0.038299043,43.0,0.211382114,9716.0,5.0,none,3238.6666666666665,family,0
0.0,33.0,0.158164573,3900.0,12.0,low,1950.0,couple,0
0.125623449,41.0,0.065363958,8750.0,8.0,none,2187.5,2_kids,0
0.012947725,53.0,0.30743509,5083.0,11.0,none,1694.3333333333333,family,0
0.135825787,45.0,0.011284102,7000.0,7.0,none,2333.3333333333335,family,0
0.019883529,39.0,0.45915986,3427.0,11.0,none,1142.3333333333333,family,0
0.290938178,31.0,0.57467635,3166.0,11.0,none,1055.3333333333333,family,0
0.011899405,59.0,0.011899515,2268.0,6.0,none,2268.0,single,0
0.010549824,54.0,0.002776064,6483.0,3.0,none,6483.0,single,0
0.109505984,56.0,0.10466761,2120.0,12.0,none,2120.0,single,0
0.976204759,53.0,0.248704663,3666.0,7.0,severe,3666.0,single,0
0.904087673,62.0,0.395005097,3923.0,8.0,none,3923.0,single,0
0.27906253,46.0,912.0,0.0,9.0,none,0.0,single,0
0.122247235,59.0,0.302848576,2000.0,8.0,none,500.0,2_kids,0
0.306785588,70.0,0.034259668,6800.0,3.0,none,3400.0,couple,0
0.0,47.0,0.367835625,12945.0,11.0,none,4315.0,family,0
0.087575832,60.0,0.066284977,12400.0,4.0,none,12400.0,single,0
0.334599757,48.0,0.209731898,9473.0,7.0,none,9473.0,single,0
0.100457991,54.0,0.109408807,17100.0,4.0,none,8550.0,couple,0
0.043919698,41.0,0.117306681,1900.0,8.0,none,1900.0,unknown,0
0.061397627,41.0,0.718473935,10300.0,18.0,none,2060.0,extended_family,0
0.847880299,26.0,0.011098779,900.0,1.0,severe,900.0,single,0
0.421976557,49.0,0.511848815,10000.0,11.0,none,3333.3333333333335,family,0
0.398443359,91.0,0.499527856,4235.0,12.0,none,4235.0,single,0
0.089365644,62.0,0.37913486,2750.0,14.0,none,2750.0,single,0
0.031530545,73.0,0.004850445,2473.0,2.0,none,2473.0,single,0
0.289410266,46.0,1.136786726,4941.0,14.0,low,1235.25,2_kids,0
0.010579885,50.0,0.34211168,4100.0,5.0,none,1366.6666666666667,family,0
0.562667744,52.0,0.319484559,4500.0,11.0,severe,1125.0,2_kids,0
0.007858454,79.0,0.001071352,4666.0,2.0,none,2333.0,couple,0
0.767270301,33.0,0.338389933,5800.0,10.0,none,1450.0,2_kids,0
0.009757985,64.0,0.043604071,10021.0,7.0,none,10021.0,single,0
0.13459708,50.0,1.082470546,2800.0,19.0,low,2800.0,single,0
0.399533489,27.0,0.122776573,4609.0,5.0,none,4609.0,unknown,0
0.9999999,74.0,0.277925425,12416.0,9.0,none,6208.0,couple,0
0.063474239,66.0,0.159293248,7300.0,9.0,none,3650.0,couple,0
0.417561248,49.0,1.012634454,5856.0,21.0,none,5856.0,single,0
0.9999999,50.0,0.636401909,7125.0,6.0,low,7125.0,single,0
1.21756487,31.0,0.4727197,2400.0,3.0,none,1200.0,couple,0
0.0,49.0,0.249166694,30300.0,9.0,none,10100.0,family,0
0.587386615,66.0,0.246251704,2200.0,5.0,none,2200.0,unknown,0
0.176202,57.0,0.718774548,2545.0,7.0,none,2545.0,single,0
0.963190184,36.0,0.160541017,3400.0,4.0,severe,3400.0,single,0
0.086745663,46.0,0.374275313,7416.0,11.0,none,3708.0,couple,0
0.67955834,46.0,0.477391401,9000.0,8.0,none,2250.0,2_kids,0
0.910202993,53.0,0.415896026,4000.0,11.0,none,4000.0,unknown,0
0.051973701,53.0,75.0,0.0,7.0,none,0.0,family,0
0.01717123,71.0,0.203125,1791.0,5.0,none,1791.0,single,0
0.291791196,61.0,0.748556344,6060.0,6.0,none,6060.0,single,0
0.0,41.0,0.203777178,6300.0,3.0,none,6300.0,single,0
0.518192947,46.0,0.752670397,7863.0,23.0,none,2621.0,family,0
0.814487421,44.0,0.239014913,17500.0,14.0,none,5833.333333333333,family,0
0.010138654,62.0,0.51211903,4166.0,6.0,none,4166.0,single,0
0.164283572,71.0,0.00959808,5000.0,2.0,none,5000.0,single,0
0.0,48.0,0.484402496,6250.0,11.0,none,2083.3333333333335,family,0
0.626408777,71.0,0.409400124,3233.0,9.0,none,1616.5,couple,0
0.0,43.0,0.501119236,6700.0,5.0,none,6700.0,single,0
0.067275785,38.0,0.276683328,3400.0,10.0,none,3400.0,single,0
0.029836632,52.0,0.165931611,17458.0,12.0,none,17458.0,single,0
0.9999999,47.0,0.362674726,2646.0,2.0,severe,1323.0,couple,0
0.147526694,59.0,0.324150189,4500.0,6.0,none,4500.0,single,0
0.9999999,32.0,0.160946351,3000.0,0.0,none,1500.0,couple,0
0.217539123,53.0,0.067330572,11346.0,9.0,none,11346.0,single,0
0.182175263,63.0,0.313671582,4000.0,8.0,none,2000.0,couple,0
0.0,49.0,0.38351664,7000.0,5.0,none,2333.3333333333335,family,0
0.073530259,42.0,0.695546804,3300.0,13.0,none,1100.0,family,0
0.247293366,54.0,0.586531008,10319.0,13.0,none,5159.5,couple,0
0.9999999,23.0,0.204508857,3104.0,2.0,severe,3104.0,single,0
